sku,clave,nombre,descripcion_completa,marca,moneda_origen,costo_origen,costo_base_mxn,costo_base_usd,precio,precio_mxn,precio_original,precio_mayoreo_10pzs,categoria_clasificada,img,cdn_url,garantia,disponibilidad_gdl
MBDASS6170,MBDASS6170,Motherboard ASUS PRIME H610M-A DDR4 MicroATX Modelo PRIME H610M-A CPU Intel® Socket LGA1700 for,"Motherboard ASUS PRIME H610M-A DDR4 MicroATX Modelo PRIME H610M-A CPU Intel® Socket LGA1700 for Intel® Core™ 14th & 13th Gen Processors, Intel® Core™ 12th Gen, Pentium® Gold and Celeron® Processors. Chipset Intel® H610 Chipset Memoria 2 x DIMM slots, Max. 96GB, DDR5 5600/ 5400/ 5200/ 5000/ 4800 Non-ECC, Un-buffered Memory, Dual Channel Memory Architecture Supports Intel® Extreme Memory Profile (XMP). Graficos 1 x DisplayPort** 1 x VGA port 1 x HDMITM port, Expansion Slots Intel® Core™ Processors (14th &13th & 12th Gen)* 1 x PCIe 4.0 x16 slot Intel® H610 Chipset 1 x PCIe 3.0 x1 slot Ethernet 1 x Intel® 1Gb Ethernet ASUS LANGuard Inalámbrico y Bluetooth Solo ranura M.2 vertical (Key E, CNVi y PCIe), el módulo Wi-Fi se vende por separado. Factor de forma mATX Características especiales ASUS 5X PROTECTION III DIGI+ VRM, LANGuard, Protección contra sobretensión, Núcleo SafeSlot, E/S posterior de acero inoxidable. ASUS Q-Design Q-DIMM, Núcleo Q-LED, Solución térmica ASUS, Q-Slot - Diseño de disipador térmico VRM, AURA Sync Encabezados AURA RGB, Encabezados direccionables Gen 2.",ASUS,d,59.65909090909091,1163.35,59.65909090909091,1745.02,1745.02,2326.7,1628.69,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDASS6170.jpg,https://static.ctonline.mx/imagenes/MBDASS6170/MBDASS6170_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDASS5390,MBDASS5390,"Motherboard ASUS PRIME H610M-E D4 Intel Socket LGA1700 para procesadores Intel® Core ™, Pentium","Motherboard ASUS PRIME H610M-E D4 Intel Socket LGA1700 para procesadores Intel® Core ™, Pentium® Gold y Celeron® de 12.ª generación * Compatible con la tecnología Intel® Turbo Boost 2.0 y la tecnología Intel® Turbo Boost Max 3.0 Memoria 2 DIMM, máx. 64 GB, DDR4 3200/ 3000/ 2933/ 2800/ 2666/ 2400/ 2133 sin ECC, Admite 4K@60Hz como se especifica en HDMI 2.1. Ranuras de expansión Procesadores Intel® de 12.ª generación 1 ranura PCIe 4.0 x16Almacenamiento Total admite 2 ranuras M.2 y 4 puertos SATA de 6 Gb/s  tipo 2242/2260/2280 (admite modo PCIe 3.0 x4) Ranura M.2_2 (clave M), tipo 2242/2260/2280 (admite modo PCIe 3.0 x2) 4 puertos SATA 6Gb/s ethernet 1 Ethernet Realtek de 1 Gb USB  trasero (4 puertos en total) 2 puertos USB 3.2 Gen 1 (2 de tipo A) 2 puertos USB 2.0 (2 de tipo A) USB frontal (6 puertos en total) 1 cabezal USB 3.2 Gen 1 compatible con 2 puertos USB 3.2 Gen 1 adicionales 2 cabezales USB 2.0 admiten 4 puertos USB 2.0 adicionales Audio CÓDEC de audio de alta definición con sonido envolvente Realtek 7.1* - Admite: detección de jack, multitransmisión, reasignación de jack del panel frontal - Admite reproducción de hasta 24 bits/192 kHz Funciones de sonido - Blindaje de audio - Condensadores de audio premium - Capas de PCB de audio dedicadas * Se requiere un chasis con un módulo de audio HD en el panel frontal para admitir la salida de audio de sonido envolvente 7.1. Puertos de E/S del panel posterior 2 puertos USB 3.2 Gen 1 (2 de tipo A) 2 puertos USB 2.0 (2 de tipo A) 1 puerto de visualización 1 puerto D-Sub 1 x puerto HDMI® 1 puerto Ethernet Realtek de 1 Gb 3 conectores de audio 1 x puerto de teclado PS/2 (púrpura) 1 x puerto de ratón PS/2 (verde) Conectores de E/S internos Relacionado con el ventilador y la refrigeración 1 cabezal de ventilador de CPU de 4 pines 2 cabezales de ventilador de chasis de 4 pines Relacionado con el poder 1 conector de alimentación principal de 24 pines 1 conector de alimentación de 8 pines +12 V Relacionado con el almacenamiento 2 x ranuras M.2 (Clave M) 4 puertos SATA 6Gb/s USB 1 cabezal USB 3.2 Documentación 1 guía de usuario. Sistema operativo Windows® 11 de 64 bits, Windows® 10 de 64 bits Factor de forma Factor de forma mATX 9,6 pulgadas x 8,3 pulgadas (24,4 cm x 21,1 cm)",ASUS,d,88.97727272727272,1735.06,88.97727272727272,2602.59,2602.59,3470.12,2429.08,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDASS5390.jpg,https://static.ctonline.mx/imagenes/MBDASS5390/MBDASS5390_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDASS5420,MBDASS5420,"Motherboard ASUS PRIME H610M-A D4-CSM Intel Socket LGA1700 para procesadores Intel Core, Pentiu","Motherboard ASUS PRIME H610M-A D4-CSM Intel Socket LGA1700 para procesadores Intel Core, Pentium Gold y Celeron de 12 generación, Compatible con la tecnología Intel Turbo Boost 2.0 y la tecnología Intel Turbo Boost Max 3.0, Conjunto de chips Intel H610, Memoria 2 DIMM, máx. 64 GB, DDR4 3200/3000/2933/2800/2666/2400/2133 sin ECC, memoria sin búfer, Arquitectura de memoria de doble canal, Admite el perfil de memoria Intel® Extreme (XMP), 1 puerto de pantalla, 1 puerto D-Sub, 1 x puerto HDMI, Soporta máx. 4K@60Hz como se especifica en DisplayPort 1.4., Admite 4K@60Hz como se especifica en HDMI 2.1. Ranuras de expansión, Procesadores Intel de 12.ª generación 1 ranura PCIe 4.0 x16, 1 ranura PCIe 3.0 x1, Almacenamiento Total admite 2 ranuras M.2 y 4 puertos SATA de 6 Gb/s, Ranura M.2_1 (clave M), tipo 2242/2260/2280 (admite modo PCIe 3.0 x4), Ranura M.2_2 (clave M), tipo 2242/2260/2280 (admite modo PCIe 3.0 x2), 4 puertos SATA 6Gb/s, ethernet 1 Ethernet Intel® de 1 Gb, Inalámbrico y Bluetooth Solo ranura VM.2 (clave E, CNVi y PCIe), El módulo Wi-Fi se vende por separado. USB, USB trasero (Total 6 puertos), 2 puertos USB 3.2 Gen 2 (2 de tipo A), 4 puertos USB 2.0 (4 de tipo A), USB frontal (5 puertos en total), 1 cabezal USB 3.2 Gen 1 compatible con 2 puertos USB 3.2 Gen 1 adicionales, 2 cabezales USB 2.0 admiten 3 puertos USB 2.0 adicionales, Audio CÓDEC de audio de alta definición con sonido envolvente Realtek 7.1*, Funciones de sonido Blindaje de audio, Condensadores de audio premium, Capas de PCB de audio dedicadas Se requiere un chasis con un módulo de audio HD en el panel frontal para admitir la salida de audio de sonido envolvente 7.1., Puertos de E/S del panel posterior, 2 puertos USB 3.2 Gen 2 (2 de tipo A),4 puertos USB 2.0 (4 de tipo A),1 puerto de visualización,1 x puerto HDMI, 1 puerto D-Sub,1 x ranura VM.2 (Clave E),1 puerto Ethernet Intel® de 1 Gb,3 conectores de audio, 1 x puerto de teclado PS/2 (púrpura), 1 x puerto de ratón PS/2 (verde), Conectores de E/S internos, Relacionado con el ventilador y la refrigeración,1 cabezal de ventilador de CPU de 4 pines, 2 cabezales de ventilador de chasis de 4 pines, Relacionado con el poder,1 conector de alimentación principal de 24 pines, 1 conector de alimentación de 8 pines +12 V, Relacionado con el almacenamiento, 2 x ranuras M.2 (Clave M),4 puertos SATA 6Gb/s, US Caja de armería Creador de AURA, Sincronización de AURA, Fan Experto 2+,Paquete de IA 3,Utilidad de rendimiento y ahorro de energía, TurboV EVO EPU, Sistema operativo Windows® 11 de 64 bits, Windows® 10 de 64 bits, Factor de forma Factor de forma mATX 9,6 pulgadas x 8,3 pulgadas (24,4 cm x 21,1 cm)",ASUS,d,104.6590909090909,2040.85,104.6590909090909,3061.27,3061.27,4081.7,2857.19,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDASS5420.jpg,https://static.ctonline.mx/imagenes/MBDASS5420/MBDASS5420_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDASS5790,MBDASS5790,Motherboard ASUS PRIME B760M-K D4 CPU Intel Socket LGA1700 para procesadores Intel Core de 13.ª,"Motherboard ASUS PRIME B760M-K D4 CPU Intel Socket LGA1700 para procesadores Intel Core de 13.ª generación y procesadores Intel Core, Pentium Gold y Celeron de 12.ª generación Conjunto de chips Intel B760 Memoria 2 DIMM, máx. 64GB DDR4 5333(OC)/ 5066(OC)/ 5000(OC)/ 4800(OC)/ 4600(OC)/ 4400(OC)/ 4266(OC)/ 4000(OC)/ 3733(OC)/ 3600( OC)/ 3466(OC)/3400(OC)/3333(OC)/ 3200/ 3000/2933/ 2800/ 2666/ 2400/ 2133 Gráficos 1 puerto VGA 1 puerto HDMI Ranuras de expansión Procesadores Intel de 13.ª y 12.ª generación 1 ranura PCIe 4.0 x16 Conjunto de chips Intel B760 2 ranuras PCIe 4.0 x1 Almacenamiento Total admite 2 ranuras M.2 y 4 puertos SATA de 6 Gb/s* Procesadores Intel® de 13.ª y 12.ª generación Ranura M.2_1 (clave M), tipo 2242/2260/2280 (admite modo PCIe 4.0 x4) Intel®Chipset B760 Ranura M.2_2 (Clave M), tipo 2242/2260/2280 (admite modo PCIe 4.0 x4) 4 puertos SATA 6Gb/s * La tecnología Intel ® Rapid Storage admite SATA RAID 0/1/5/10. ethernet 1 Ethernet Realtek de 2,5 Gb Características especiales ASUS 5X PROTECTION III - DIGI+ VRM - LANGuard - Protección contra sobretensiones - SafeSlot Core - E/S trasera de acero inoxidable ASUS Q-Design - Q-DIMM - Q-LED Core - Q-Slot ASUS EZ DIY - ProCool ASUS Thermal Solution - VRM Diseño de disipador térmico Aura Sync - Cabecera Aura RGB - Cabeceras direccionables Gen 2 Funciones de software  exclusivo de ASUS Armory Crate - Aura Sync - Fan Xpert - Ahorro de energía AI Suite 3 - DIGI+ VRM - PC Cleaner ASUS CPU-Z Norton 360 Deluxe (prueba gratuita de 60 días) WinRAR UEFI BIOS ASUS EZ DIY - ASUS CrashFree BIOS 3 - ASUS EZ Flash 3 - Modo ASUS UEFI BIOS EZ BIOS Flash ROM de 128 Mb, UEFI AMI BIOS Manejabilidad WOL por PME, PXE Accesorios Cables 2 cables SATA de 6 Gb/s Varios 1 protector de E/S 2 anclajes M.2 Documentación 1 guía del usuario Sistema operativo Windows® 11, Windows® 10 de 64 bits Factor de forma Factor de forma mATX 9,6 pulgadas x 8,3 pulgadas (24,4 cm x 21,1 cm)",ASUS,d,121.25,2364.38,121.25,3546.57,3546.57,4728.76,3310.13,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDASS5790.jpg,https://static.ctonline.mx/imagenes/MBDASS5790/MBDASS5790_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDASS5400,MBDASS5400,"Motherboard ASUS PRIME B660M-A D4 ATX con PCIe 5.0, DDR5, tres ranuras M.2, 14+1 DrMOS, HDMI, D","Motherboard ASUS PRIME B660M-A D4 ATX con PCIe 5.0, DDR5, tres ranuras M.2, 14+1 DrMOS, HDMI, DisplayPort, 2.5 Gb Ethernet, USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen frontal 1 Type-C, compatibilidad con Thunderbolt 4 e iluminación Aura Sync RGB Zócalo Intel LGA 1700: Listo para procesadores Intel de 12. generación, Solución de alimentación mejorada: 14+1 DrMOS, conector ProCool de 8+4 pines, estranguladores de aleación y condensadores duraderos para un suministro de energía estable Refrigeración integral: disipadores de calor VRM grandes, disipador de calor M.2, disipador de calor PCH, encabezados de ventilador híbrido y Fan Xpert 4, ASUS OptiMem II: enrutamiento cuidadoso de trazas y vías, además de optimizaciones de capa base para preservar la integridad de la señal para mejorar el overclocking de la memoria, Conectividad de última generación: DDR5, PCIe 5.0, Ethernet de 2,5 Gb, USB 3.2 Gen 2x2 Type-C, panel frontal USB 3.2 Gen 1 Type-C, compatibilidad con encabezado Thunderbolt 4",ASUS,d,134.0909090909091,2614.77,134.0909090909091,3922.15,3922.15,5229.54,3660.68,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDASS5400.jpg,https://static.ctonline.mx/imagenes/MBDASS5400/MBDASS5400_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDASS5750,MBDASS5750,Motherboard ASUS PRIME B760M-A D4 UPC Intel® Socket LGA1700 para procesadores Intel® Core ™ de ,"Motherboard ASUS PRIME B760M-A D4 UPC Intel® Socket LGA1700 para procesadores Intel® Core ™ de 13.ª generación e Intel® Core ™ de 12.ª generación , Pentium® Gold y Celeron® * conjunto de chips Conjunto de chips Intel® B760 Memoria 4 módulos DIMM, máx. 128 GB, DDR4 5333(OC)/ 5066(OC)/5000(OC)/4800(OC)/4600(OC)/4400(OC)/4266(OC)/4000(OC)/3733(OC)/3600( OC)/3466(OC)/3400(OC)/3333(OC)/3200/3000/2933/2800/2666/2400/2133 Memoria sin búfer, sin ECC* Gráficos 1 x DisplayPort** 1 x puerto HDMI®*** * Almacenamiento Total admite 2 ranuras M.2 y 4 puertos SATA de 6 Gb/s* Procesadores Intel® de 13.ª y 12.ª generación Ranura M.2_1 (clave M), tipo 2242/2260/2280 (admite modo PCIe 4.0 x4 ) ethernet 1 x Realtek 2.5Gb Ethernet TUF LANGuard Inalámbrico y Bluetooth Wi-Fi 6 2x2 Wi-Fi 6 (802.11 a/b/g/n/ac/ax) Compatible con banda de frecuencia de 2,4/5 GHz Bluetooth ® v5.2* AURA Sync Sistema operativo Windows® 11, Windows® 10 de 64 bits  Factor de forma mATX 9,6 pulgadas x 9,6 pulgadas (24,4 cm x 24,4 cm)",ASUS,d,107.95454545454545,2105.11,107.95454545454545,3157.66,3157.66,4210.22,2947.15,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDASS5750.jpg,https://static.ctonline.mx/imagenes/MBDASS5750/MBDASS5750_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDASS5740,MBDASS5740,Motherboard ASUS TUF GAMING B760M-PLUS WIFI D4 CPU Intel Socket LGA1700 para procesadores Intel,"Motherboard ASUS TUF GAMING B760M-PLUS WIFI D4 CPU Intel Socket LGA1700 para procesadores Intel Core de 13.ª generación e Intel Core de 12.ª generación, Pentium Gold y Celeron Conjunto de chips Intel B760 Memoria 4 módulos DIMM, máx. 128 GB, DDR4 5333(OC)/ 5066(OC)/ 5000(OC)/ 4800(OC)/4600(OC)/ 4400(OC)/4266(OC)/ 4000(OC)/3733(OC)/3600( OC)/ 3466(OC)/3400(OC)/3333(OC)/3200/ 3000/2933/2800/2666/2400/2133 Gráficos 1 x DisplayPort 1 x puerto HDMI Ranuras de expansión Procesadores Intel de 13.ª y 12.ª generación 1 ranura PCIe 5.0 x16 Chipset Intel® B760 1 ranura PCIe 4.0 x16 (compatible con el modo x4) 1 ranura PCIe 4.0 x1 : para garantizar la compatibilidad del dispositivo instalado, consulte https: //www.asus.com/support/ para ver la lista de periféricos compatibles. Almacenamiento Total admite 2 ranuras M.2 y 4 puertos SATA de 6 Gb/s* Procesadores Intel® de 13.ª y 12.ª generación Ranura M.2_1 ( clave M ), tipo 2242/2260/2280 (admite modo PCIe 4.0 x4) Intel® Chipset B760 Ranura M.2_2 (Clave M), tipo 2242/2260/2280 (admite modo PCIe 4.0 x4) 4 puertos SATA 6Gb/s * La tecnología Intel ® Rapid Storage admite SATA RAID 0/1/5/10. ethernet 1 x Realtek 2.5Gb Ethernet TUF LANGuard Inalámbrico y Bluetooth Wi-Fi 6 2x2 Wi-Fi 6 (802.11 a/b/g/n/ac/ax) Compatible con banda de frecuencia de 2,4/5 GHz Bluetooth ® v5.2* Audio CÓDEC de audio de alta definición con sonido envolvente Realtek 7.1 PROTECCIÓN ASUS TUF - DIGI+ VRM (- Diseño de alimentación digital con DrMOS) - ESD Guards - TUF LANGuard - Protección contra sobretensiones - SafeSlot Core+ - E/S trasera de acero inoxidable ASUS Q-Design - M.2 Q-Latch - Q-DIMM - Q-LED (CPU [rojo], DRAM [amarillo], VGA [blanco], Dispositivo de arranque [amarillo verde]) - Q-Slot ASUS Thermal Solution - Disipador térmico M.2 - Diseño de disipador térmico VRM ASUS EZ DIY - Protector de palanca de zócalo de CPU - ProCool - Escudo de E/S premontado - SafeDIMM AURA Sync - Encabezado AURA RGB - Encabezados direccionables Gen 2 Funciones de software  exclusivo de ASUS Armory Crate - AURA Creator - AURA Sync - Fan Xpert 2+ - Ahorro de energía - Cancelación de ruido AI bidireccional AI Suite 3 DIGI+ VRM - Limpiador de PC TUF GAMING CPU-Z DTS Procesamiento de audio MyASUS Norton 360 para jugadores WinRAR UEFI BIOS ASUS EZ DIY - ASUS CrashFree BIOS 3 - ASUS EZ Flash 3 - Modo ASUS UEFI BIOS EZ BIOS Flash ROM de 128 Mb, UEFI AMI BIOS Manejabilidad WOL por PME, PXE Accesorios Cables 2 cables SATA de 6 Gb/s Varios 1 antena móvil ASUS Wi-Fi 1 paquete de goma M.2 1 paquete de tornillos para SSD M.2 1 pegatina TUF Gaming Documentación 1 tarjeta de certificación TUF 1 guía del usuario Sistema operativo Windows® 11, Windows® 10 de 64 bits Factor de forma Factor de forma mATX 9,6 pulgadas x 9,6 pulgadas (24,4 cm x 24,4 cm)",ASUS,d,176.93181818181816,3450.17,176.93181818181816,5175.26,5175.26,6900.34,4830.24,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDASS5740.jpg,https://static.ctonline.mx/imagenes/MBDASS5740/MBDASS5740_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDASS5890,MBDASS5890,Motherboard ASUS Modelo TUF GAMING B760M-BTF WIFI CPU Intel Socket LGA1700 para procesadores In,"Motherboard ASUS Modelo TUF GAMING B760M-BTF WIFI CPU Intel Socket LGA1700 para procesadores Intel Core de 14.ª y 13.ª generación, Pentium Gold y Celeron. Compatible con las tecnologías Intel, Intel B760 Chipset, Memoria RAM DDR5- 4 x DIMM, Max. 192GB, 7200 MH/z max   Non-ECC. Gráficos: 1 x DisplayPort**1 x HDMITM port***. Almacenamiento: 3 x M.2 slots, 4 x SATA 6Gb/s, Processors (14th & 13th & 12th Gen) type 2242/2260/2280  (supports PCIe 4.0 x4 mode) Intel® B760 Chipset M.2 2 slot (Key M), type 2242/2260/2280 (supports PCIe 4.0 x4 mode) 4 x SATA 6Gb/s ports,1 x Realtek 2.5Gb Ethernet, Wi-Fi 6, Rear USB (Total 10 ports), Front USB (Total 7 ports), 128 Mb Flash ROM, UEFI AMI BIOS, Manejabilidad WOL by PME, PXE, Sistema operativo Windows 11, Windows 10 64-bit",ASUS,d,222.81818181818184,4344.95,222.81818181818184,6517.42,6517.42,8689.9,6082.93,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDASS5890.jpg,https://static.ctonline.mx/imagenes/MBDASS5890/MBDASS5890_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDASS5830,MBDASS5830,Motherboard PRIME H510M-K R2.0 Socket LGA1200 para procesadores Intel Core de 11. generación y ,"Motherboard PRIME H510M-K R2.0 Socket LGA1200 para procesadores Intel Core de 11. generación y procesadores Intel Core , Pentium Gold y Celeron de 10.ª generación * Compatible con CPU Intel de 14 nm Compatible con tecnología Intel Turbo Boost 2.0 e Intel Turbo Boost Max 3.0 La compatibilidad con Intel  Turbo Boost Max Technology 3.0 depende de los tipos de CPU. conjunto de chips Conjunto de chips Intel® H470 Memoria 2 DIMM, máx. 64 GB, DDR4 3200(OC)/3000(OC)/2933/2800/2666 / 2400/2133 Memoria sin búfer, sin ECC Arquitectura de memoria de dos canales Compatible con Intel® Extreme Memory Profile (XMP) * Intel de 10.ª generación Los procesadores Core i7/i9 admiten 2933/2800/2666/2400/2133 de forma nativa, otros se ejecutarán a la tasa de transferencia máxima de DDR4 2666. * Los procesadores Intel  de 11.ª generación admiten 3200(OC)/3000(OC)/2933/ 2800/2666/2400/2133.  Gráficos 1 puerto VGA 1 puerto HDMI Las especificaciones gráficas pueden variar según el tipo de CPU.Solo los procesadores Intel de 11.ª generación admiten HDMI 2.1 con máx. resolución de 4K@60Hz, otros solo admitirán HDMI ™ 1.4 con máx. resolución de 4K@30Hz.Ranuras de expansión Procesadores Intel® de 11.ª y 10.ª generación* 1 ranura PCIe 4.0/3.0 x16 - Los procesadores Intel® de 11.ª generación admiten PCIe 4.0 x16 - Los procesadores Intel de 10.ª generación admiten PCIe 3.0 x16 Chipset Intel® H470 1 ranura PCIe 3.0 x1 Almacenamiento El total admite 1 ranura M.2 y 4 puertos SATA de 6 Gb/s Chipset Intel ® H470 Ranura M.2 (clave M), tipo 2242/2260/2280 (admite modos PCIe 3.0 x4 y SATA) 4 puertos SATA de 6 Gb/s puertos ethernet 1 Ethernet Realtek de 1 Gb USB USB posterior (6 puertos en total) 4 puertos USB 3.2 Gen 1 (4 de tipo A) 2 puertos USB 2.0 (2 de tipo A) USB frontal (6 puertos en total) 1 cabezal USB 3.2 Gen 1 compatible con 2 puertos adicionales Puertos USB 3.2 Gen 1 2 cabezales USB 2.0 compatibles con 4 puertos USB 2.0 adicionales Audio CÓDEC de audio de alta definición con sonido envolvente Realtek 7.1* - Compatible con: detección de jack, transmisión múltiple, reasignación de jack del panel frontal - Admite reproducción de hasta 24 bits/192 kHz Características de audio - Blindaje de audio - Condensadores de audio premium - Capas de PCB de audio dedicadas * Se requiere un chasis con un módulo de audio HD en el panel frontal para admitir la salida de audio de sonido envolvente 7.1. Puertos de E/S del panel posterior 4 puertos USB 3.2 Gen 1 (4 de tipo A) 2 puertos USB 2.0 (2 de tipo A) 1 puerto VGA 1 puerto HDMI ™ 1 puerto Ethernet Realtek de 1 Gb 3 conectores de audio 1 PS/2 Puerto combinado de teclado/ratón Conectores de E/S internos Relacionado con el ventilador y la refrigeración 1 cabezal de ventilador de CPU de 4 pines 1 cabezal de ventilador de chasis de 4 pines Relacionado con la alimentación 1 conector de alimentación principal de 24 pines 1 conector de alimentación de +12 V de 8 pines Relacionado con almacenamiento 1 ranura M.2 (clave M ) 4 puertos SATA 6 Gb/s USB 1 cabezal USB 3.2 Gen 1 compatible con 2 puertos USB 3.2 Gen 1 adicionales 2 cabezales USB 2.0 compatibles con 4 puertos USB 2.0 adicionales Varios 1 cabezal RGB 1 cabezal CMOS transparente 1 cabezal de puerto COM 1 cabezal de audio del panel frontal (AAFP) 1 cabezal de salida S/PDIF 1 cabezal de altavoz 1 cabezal SPI TPM (14-1 pines) 1 cabezal de panel de sistema de 10-1",PRIME,d,51.98863636363637,1013.78,51.98863636363637,1520.67,1520.67,2027.56,1419.29,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDASS5830.jpg,https://static.ctonline.mx/imagenes/MBDASS5830/MBDASS5830_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDASS6100,MBDASS6100,"Tarjeta Madre ASUS PRIME A620M-K, CPU: AMD AM5 Soporta procesadores: AMD Ryzen™ 9000, 8000 y 70","Tarjeta Madre ASUS PRIME A620M-K, CPU: AMD AM5 Soporta procesadores: AMD Ryzen™ 9000, 8000 y 7000 (hasta 120W) Chipset: AMD A620 Memoria y rendimiento: Soporta hasta 96GB de RAM DDR5 (dual channel, hasta 7200MHz OC), Compatible con AMD EXPO™ para overclocking optimizado Almacenamiento y expansión: 1x ranura M.2 PCIe 4.0 x4 4x puertos SATA 6Gb/s 1x ranura PCIe 4.0 x16 para gráficas 1x ranura PCIe 3.0 x1 para expansión, Conectividad: Ethernet Realtek de 1Gb, 6 puertos USB traseros: 4x USB 3.2 Gen 1 (5Gbps), 2x USB 2.0, Soporte de video: 1x HDMI (4K@60Hz), 1x VGA, Audio: Realtek 7.1 Surround Sound HD con capacitores premium y aislamiento de audio, Extras y tecnologías ASUS: ASUS 5X PROTECTION III (protección contra sobretensión, LANGuard, SafeSlot, entre otros) Aura Sync RGB con cabezales direccionables Gen 2 Herramientas ASUS EZ DIY para una configuración sencilla Factor de forma y compatibilidad: Micro-ATX (22.6 x 22.1 cm) Compatible con Windows 11 y Windows 10 de 64 bits",ASUS,d,68.92045454545455,1343.95,68.92045454545455,2015.93,2015.93,2687.9,1881.53,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDASS6100.jpg,https://static.ctonline.mx/imagenes/MBDASS6100/MBDASS6100_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
MBDASS6220,MBDASS6220,"MB ASUS PRIME B840M-A Modelo PRIME B840M-A UPC AMD Socket AM5 AMD Ryzen ™ series 9000, 8000 y 7","MB ASUS PRIME B840M-A Modelo PRIME B840M-A UPC AMD Socket AM5 AMD Ryzen ™ series 9000, 8000 y 7000 Memoria 4 ranuras DIMM, máx. 256 GB, DDR5, Admite hasta 7600+MT/s (OC) con procesadores Ryzen de las series 9000, 8000 y 7000, ECC y no ECC, DIMM sin búfer* Arquitectura de memoria de doble canal, Admite perfiles extendidos AMD para overclocking. Gráficos 2 puertos DisplayPort,1 puerto HDMI, Almacenamiento admite 3 x M.2 slots and 4 x SATA 6Gb/s ports, AMD Ryzen™ 9000 & 7000 Series Desktop Processors Ethernet 1 x Realtek 2.5Gb Ethernet, ASUS LANGuard Audio Realtek 7.1 Surround Sound High Definition Audio CODEC, Características especiales ASUS 5X PROTECTION III, ASUS Q-Design, ASUS Thermal Solution, ASUS EZ DIY, Aura Sync. BIOS 256 Mb Flash ROM, BIOS UEFI AMI. Manejabilidad WOL por PME, PXE. Factor de forma micro-ATX, 9,6 pulgadas x 9,6 pulgadas.",ASUS,d,135.51136363636363,2642.47,135.51136363636363,3963.7,3963.7,5284.94,3699.46,tarjetas_madre,assets/img/catalog/tarjetas_madre/MBDASS6220.jpg,https://static.ctonline.mx/imagenes/MBDASS6220/MBDASS6220_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
